Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2010,Cerebrovascular diseases (I60-I69),Stroke,Alaska,167.00,40.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2138.00,31.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1741.00,53.8
2010,Cerebrovascular diseases (I60-I69),Stroke,California,13662.00,38.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1607.00,36.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1349.00,29.4
2010,Cerebrovascular diseases (I60-I69),Stroke,Delaware,407.00,40.7
2010,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,196.00,32.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Florida,8432.00,32.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3762.00,46.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,605.00,35.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Idaho,642.00,42
2010,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5349.00,39.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3082.00,44.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1537.00,38
2010,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1370.00,41.2
2010,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,1992.00,44.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,1977.00,44.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Maine,602.00,34.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2279.00,38.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2516.00,31.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4474.00,39.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2167.00,36.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1520.00,51.2
2010,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3001.00,44
2010,Cerebrovascular diseases (I60-I69),Stroke,Montana,494.00,41.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,876.00,40.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Nevada,796.00,33.3
2010,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,500.00,33.5
2010,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3402.00,33.4
2010,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,806.00,38.4
2010,Cerebrovascular diseases (I60-I69),Stroke,New York,6213.00,27.9
2010,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4298.00,44.7
2010,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,382.00,42.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5755.00,42.6
2010,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1980.00,50
2010,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1793.00,40.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6701.00,39.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,431.00,31.4
2010,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2293.00,47.9
2010,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,416.00,39.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3205.00,48.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Texas,9180.00,44.4
2010,Cerebrovascular diseases (I60-I69),Stroke,United States,129476.00,39.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Utah,739.00,37.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Vermont,265.00,35.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3293.00,42.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Washington,2548.00,37
2010,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1104.00,47.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2609.00,38.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,204.00,37.2
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,2866.00,55.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,176.00,41.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,2926.00,43.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1773.00,53.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,California,12987.00,37
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,2199.00,49.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1289.00,29.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,441.00,44
2010,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,147.00,25.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,10337.00,40.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3816.00,46.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,296.00,18
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,727.00,47
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,5231.00,39.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3794.00,55.3
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1698.00,44.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1580.00,50
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2779.00,60
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1939.00,43.6
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,809.00,47.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,2039.00,35
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2383.00,31.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,5079.00,45.6
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,2016.00,35.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1661.00,55.2
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,3557.00,52.6
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,602.00,51.3
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,1008.00,48.8
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1186.00,49.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,609.00,41.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,3106.00,31.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,1022.00,47.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6847.00,31.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4495.00,46.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,356.00,43.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6717.00,50.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2720.00,67.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1971.00,45.3
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6202.00,37.9
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,507.00,38.5
2010,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2264.00,46.3
2010,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,451.00,46
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3551.00,52.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8921.00,43
2010,Chronic lower respiratory diseases (J40-J47),CLRD,United States,138080.00,42.2
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,671.00,33.2
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,335.00,45.3
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2969.00,38.1
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2737.00,40.4
2010,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1482.00,62.7
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2474.00,38
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,332.00,59.5
2010,Diabetes mellitus (E10-E14),Diabetes,Alabama,1302.00,25
2010,Diabetes mellitus (E10-E14),Diabetes,Alaska,86.00,19.6
2010,Diabetes mellitus (E10-E14),Diabetes,Arizona,1389.00,20.3
2010,Diabetes mellitus (E10-E14),Diabetes,Arkansas,850.00,25.8
2010,Diabetes mellitus (E10-E14),Diabetes,California,7061.00,19.7
2010,Diabetes mellitus (E10-E14),Diabetes,Colorado,721.00,15.2
2010,Diabetes mellitus (E10-E14),Diabetes,Connecticut,662.00,15.4
2010,Diabetes mellitus (E10-E14),Diabetes,Delaware,196.00,19.2
2010,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,145.00,24.9
2010,Diabetes mellitus (E10-E14),Diabetes,Florida,5024.00,20.1
2010,Diabetes mellitus (E10-E14),Diabetes,Georgia,1996.00,23.1
2010,Diabetes mellitus (E10-E14),Diabetes,Hawaii,272.00,16.6
2010,Diabetes mellitus (E10-E14),Diabetes,Idaho,353.00,22.5
2010,Diabetes mellitus (E10-E14),Diabetes,Illinois,2507.00,18.5
2010,Diabetes mellitus (E10-E14),Diabetes,Indiana,1587.00,22.7
2010,Diabetes mellitus (E10-E14),Diabetes,Iowa,733.00,19.3
2010,Diabetes mellitus (E10-E14),Diabetes,Kansas,655.00,20.6
2010,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1212.00,26
2010,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1205.00,26.4
2010,Diabetes mellitus (E10-E14),Diabetes,Maine,376.00,21.8
2010,Diabetes mellitus (E10-E14),Diabetes,Maryland,1191.00,19.9
2010,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1028.00,13.3
2010,Diabetes mellitus (E10-E14),Diabetes,Michigan,2697.00,24
2010,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1037.00,17.7
2010,Diabetes mellitus (E10-E14),Diabetes,Mississippi,926.00,30.3
2010,Diabetes mellitus (E10-E14),Diabetes,Missouri,1425.00,21.2
2010,Diabetes mellitus (E10-E14),Diabetes,Montana,227.00,19.1
2010,Diabetes mellitus (E10-E14),Diabetes,Nebraska,452.00,21.7
2010,Diabetes mellitus (E10-E14),Diabetes,Nevada,350.00,13.8
2010,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,236.00,16.1
2010,Diabetes mellitus (E10-E14),Diabetes,New Jersey,2098.00,21
2010,Diabetes mellitus (E10-E14),Diabetes,New Mexico,643.00,29.8
2010,Diabetes mellitus (E10-E14),Diabetes,New York,3642.00,16.7
2010,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2042.00,20.5
2010,Diabetes mellitus (E10-E14),Diabetes,North Dakota,192.00,22.2
2010,Diabetes mellitus (E10-E14),Diabetes,Ohio,3470.00,25.8
2010,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,1089.00,26.9
2010,Diabetes mellitus (E10-E14),Diabetes,Oregon,1052.00,23.7
2010,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3242.00,20
2010,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,211.00,16
2010,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1128.00,22.6
2010,Diabetes mellitus (E10-E14),Diabetes,South Dakota,240.00,24.5
2010,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1687.00,24.7
2010,Diabetes mellitus (E10-E14),Diabetes,Texas,4744.00,21.6
2010,Diabetes mellitus (E10-E14),Diabetes,United States,69071.00,20.8
2010,Diabetes mellitus (E10-E14),Diabetes,Utah,471.00,22.7
2010,Diabetes mellitus (E10-E14),Diabetes,Vermont,151.00,20.7
2010,Diabetes mellitus (E10-E14),Diabetes,Virginia,1530.00,18.8
2010,Diabetes mellitus (E10-E14),Diabetes,Washington,1499.00,21.6
2010,Diabetes mellitus (E10-E14),Diabetes,West Virginia,776.00,32.9
2010,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1158.00,17.7
2010,Diabetes mellitus (E10-E14),Diabetes,Wyoming,105.00,18.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,12083.00,236
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,707.00,151.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,9954.00,146.7
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,7274.00,222.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,58641.00,161.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6038.00,132.8
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,7127.00,155.7
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,1776.00,175.7
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1306.00,222.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,41737.00,162.3
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,15987.00,192.6
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2239.00,134.7
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2495.00,159.3
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,24959.00,181.7
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,13388.00,191.8
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,6880.00,173.3
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,5433.00,164.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,9662.00,210.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,10282.00,229.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,2628.00,151.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,10915.00,182.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,12043.00,150
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,23326.00,204.3
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,7185.00,119.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7542.00,251.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,13840.00,201.8
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1849.00,154.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3355.00,154.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,4811.00,197.3
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2290.00,152.7
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,18730.00,182
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3224.00,151.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,44981.00,200
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,17154.00,174.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1395.00,158
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,26164.00,192.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9426.00,235.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6198.00,137.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31556.00,187
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2322.00,167.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9295.00,189.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1616.00,155.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14582.00,217.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38253.00,181.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,597689.00,179.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2889.00,143.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1172.00,153.6
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13404.00,168.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10602.00,151.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4897.00,211.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11115.00,165.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,962.00,169.8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,942.00,18.7
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,64.00,15.8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,768.00,11.4
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,647.00,19.9
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,5882.00,16.4
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,550.00,12.3
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,568.00,12.1
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,138.00,13.8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,80.00,13.5
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2259.00,8.9
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1456.00,18.3
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,289.00,17
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,208.00,13.5
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2212.00,16.1
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1175.00,16.9
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,560.00,13.7
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,550.00,16.4
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,943.00,21
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,878.00,20.2
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,234.00,13.4
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,925.00,15.7
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1291.00,16
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1529.00,13.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,595.00,9.7
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,567.00,19.2
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1188.00,17.4
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,168.00,13.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,266.00,11.9
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,471.00,19.8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,191.00,12.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1128.00,11
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,294.00,14.2
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4642.00,20.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1700.00,17.7
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,128.00,13.9
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,1975.00,14.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,778.00,19.7
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,417.00,9.2
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2324.00,13.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,197.00,13.8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,747.00,15.9
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,169.00,15.8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1352.00,20.5
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3022.00,14.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,50097.00,15.1
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,348.00,17.1
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,60.00,8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1195.00,15.5
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,578.00,8.3
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,436.00,19
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,904.00,13.3
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,109.00,19.5
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,679.00,14
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,164.00,22.8
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1093.00,17
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,447.00,15.5
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3913.00,10.3
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,865.00,16.8
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,353.00,9.4
2007,All Causes,All causes,Texas,160548.00,803.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,106.00,11.3
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,41.00,6.9
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2789.00,13.7
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1133.00,11.7
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,207.00,15
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,290.00,18.8
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1178.00,9
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,864.00,13.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,372.00,12.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,401.00,14
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,631.00,14.2
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,557.00,12.3
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,186.00,13.2
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,502.00,8.3
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,598.00,8.8
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1263.00,12.5
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,606.00,11.2
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,388.00,13
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,856.00,14
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,227.00,21.8
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,193.00,10.4
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,547.00,19.8
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,196.00,14.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,719.00,7.7
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,413.00,20.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1547.00,7.7
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1174.00,12
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,106.00,15.6
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1439.00,12.2
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,618.00,16.5
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,685.00,17.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1576.00,11.9
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,129.00,12.3
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,637.00,13.5
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,140.00,17.5
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,943.00,14.6
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2891.00,11.8
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,38364.00,12.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,473.00,18.3
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,106.00,15.7
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,963.00,11.7
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,957.00,13.9
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,279.00,14.1
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,793.00,13.4
